url,length,has_https,num_dots,suspicious_keywords,is_phishing
http://lewis.info/verify.php?id=4871,36,0,2,1,1
https://fuller.com/prevent-send-rich,36,1,1,0,0
http://anderson.net/account.php?id=6933,39,0,2,1,1
http://reynolds.org/login.php?id=8775,37,0,2,1,1
https://spencer.com/gun-age-whole-help,38,1,1,0,0
https://ross.com/accept-any-fine,32,1,1,0,0
https://black-eaton.net/bed-material-true,41,1,1,0,0
http://patrick.info/verify.php?id=6514,38,0,2,1,1
https://allen.com/side-agree-high,33,1,1,0,0
http://carroll-wallace.org/secure.php?id=3126,45,0,2,1,1
http://montgomery.com/secure.php?id=4122,40,0,2,1,1
https://allen.com/produce-girl,30,1,1,0,0
https://barr.net/challenge-be-small,35,1,1,0,0
http://clarke.com/account.php?id=9793,37,0,2,1,1
http://white.com/secure.php?id=2442,35,0,2,1,1
http://mccarthy.biz/verify.php?id=3286,38,0,2,1,1
http://wagner.biz/verify.php?id=2771,36,0,2,1,1
https://burton.com/save-middle-detail,37,1,1,0,0
http://braun.com/account.php?id=2758,36,0,2,1,1
https://mills.com/eight-very,28,1,1,0,0
https://padilla.org/phone-individual,36,1,1,0,0
http://ray.net/account.php?id=4533,34,0,2,1,1
http://long.org/secure.php?id=6804,34,0,2,1,1
http://nicholson-thomas.net/secure.php?id=7209,46,0,2,1,1
http://carr-sanchez.com/account.php?id=6060,43,0,2,1,1
https://powell.com/huge-health,30,1,1,0,0
http://reynolds.org/secure.php?id=3344,38,0,2,1,1
https://velez.com/kind-newspaper,32,1,1,0,0
https://williams.com/second-everybody,37,1,1,0,0
http://matthews-smith.com/login.php?id=8606,43,0,2,1,1
http://sullivan.biz/login.php?id=9289,37,0,2,1,1
https://nguyen-gregory.com/without-she-suggest,46,1,1,0,0
https://carter.com/painting-court-trip,38,1,1,0,0
https://hughes.com/western-ahead,32,1,1,0,0
https://hughes.com/forget-environment,37,1,1,0,0
http://jacobson-james.com/account.php?id=5012,45,0,2,1,1
http://fischer.com/login.php?id=9234,36,0,2,1,1
https://ramos.com/shake-audience,32,1,1,0,0
http://miranda.org/account.php?id=9728,38,0,2,1,1
http://cameron-landry.com/login.php?id=8478,43,0,2,1,1
https://johnson.info/third-others,33,1,1,0,0
http://preston.net/update.php?id=1496,37,0,2,1,1
http://jensen.net/account.php?id=6753,37,0,2,1,1
http://lewis.com/update.php?id=4608,35,0,2,1,1
https://little-glover.org/name-choose-drop,42,1,1,0,0
http://young.com/secure.php?id=6083,35,0,2,1,1
http://harrison.com/secure.php?id=9193,38,0,2,1,1
http://bishop.info/account.php?id=6238,38,0,2,1,1
https://lawrence.com/send-argue-kitchen,39,1,1,0,0
http://lopez.com/login.php?id=7523,34,0,2,1,1
http://davila.com/secure.php?id=6585,36,0,2,1,1
https://brown.com/save-head-style,33,1,1,0,0
https://mayo-hanson.biz/alone-leader-assume,43,1,1,0,0
https://bailey.info/price-action-show,37,1,1,0,0
https://martinez.com/road-song-exist,36,1,1,0,0
https://white.com/likely-economic,33,1,1,0,0
http://moore.biz/secure.php?id=2821,35,0,2,1,1
https://pugh.com/most-whose-industry,36,1,1,0,0
http://scott.org/account.php?id=8792,36,0,2,1,1
http://guerra.com/login.php?id=2330,35,0,2,1,1
http://banks.biz/secure.php?id=2562,35,0,2,1,1
http://newman.com/login.php?id=1488,35,0,2,1,1
http://keller-sharp.com/secure.php?id=5475,42,0,2,1,1
https://walls-lopez.org/so-work-sell-exist,42,1,1,0,0
https://monroe.com/early-suffer-seven,37,1,1,0,0
http://garcia.com/update.php?id=2388,36,0,2,1,1
http://smith-rivas.com/secure.php?id=7078,41,0,2,1,1
http://pierce.com/verify.php?id=1860,36,0,2,1,1
http://collins-guerrero.com/update.php?id=6780,46,0,2,1,1
https://taylor-cochran.com/pick-establish,41,1,1,0,0
http://baxter.com/login.php?id=9808,35,0,2,1,1
http://jensen.com/verify.php?id=5982,36,0,2,1,1
https://weaver.biz/exactly-change,33,1,1,0,0
http://thomas-contreras.com/account.php?id=6080,47,0,2,1,1
https://reed.info/white-miss-suffer,35,1,1,0,0
http://white.net/login.php?id=7455,34,0,2,1,1
https://mcfarland-lutz.net/every-describe,41,1,1,0,0
https://cuevas.com/author-among-five,36,1,1,0,0
https://robertson.info/lose-very-agreement,42,1,1,0,0
http://kirby.com/update.php?id=4524,35,0,2,1,1
http://sherman.com/account.php?id=7211,38,0,2,1,1
http://wright.com/update.php?id=4945,36,0,2,1,1
https://fuller-spencer.com/expert-last-space,44,1,1,0,0
http://daniels.com/secure.php?id=3607,37,0,2,1,1
http://clarke.org/verify.php?id=9807,36,0,2,1,1
https://robinson.info/five-truth-rich,37,1,1,0,0
https://smith.com/receive-value-must,36,1,1,0,0
https://hubbard.info/night-sister-very,38,1,1,0,0
https://wright.info/experience-current,38,1,1,0,0
http://lang-ward.net/verify.php?id=1831,39,0,2,1,1
https://johnson.biz/do-appear-stop,34,1,1,0,0
https://delacruz-moore.com/group-knowledge,42,1,1,0,0
http://munoz.com/login.php?id=3854,34,0,2,1,1
http://mccormick-jones.com/verify.php?id=7062,45,0,2,1,1
https://adams.com/range-probably-he,35,1,1,0,0
https://marquez-fernandez.net/receive-personal,46,1,1,0,0
http://davis-gordon.net/account.php?id=4559,43,0,2,1,1
http://browning.org/account.php?id=7284,39,0,2,1,1
https://roberts.com/develop-exist-long,38,1,1,0,0
http://ray.info/verify.php?id=3724,34,0,2,1,1
https://simmons-perez.biz/represent-goal-free,45,1,1,0,0
https://weaver.com/able-away-place,34,1,1,0,0
https://krueger.com/successful-machine,38,1,1,0,0
http://stuart.com/account.php?id=1470,37,0,2,1,1
http://hudson-johnson.info/verify.php?id=1510,45,0,2,1,1
http://allison.org/account.php?id=3473,38,0,2,1,1
https://salazar.biz/very-society,32,1,1,0,0
https://rich.com/threat-accept,30,1,1,0,0
https://lucas-goodman.info/account-foreign,42,1,1,1,0
http://stevens.info/verify.php?id=8292,38,0,2,1,1
https://ramsey.biz/official-least,33,1,1,0,0
https://ramirez.biz/its-prepare-when,36,1,1,0,0
http://freeman.org/update.php?id=6977,37,0,2,1,1
https://miller.com/though-source-data,37,1,1,0,0
https://brown.info/house-by-difference,38,1,1,0,0
https://rocha.biz/less-left-control,35,1,1,0,0
https://kline.biz/break-time-energy,35,1,1,0,0
https://wilson-eaton.com/wear-draw-truth,40,1,1,0,0
http://patrick-ashley.net/account.php?id=8325,45,0,2,1,1
https://davis-arnold.com/art-notice-when-car,44,1,1,0,0
https://porter.org/leg-woman-radio,34,1,1,0,0
http://mason.com/account.php?id=5914,36,0,2,1,1
http://guzman.biz/update.php?id=7932,36,0,2,1,1
https://quinn.com/clear-surface-maybe,37,1,1,0,0
http://wallace.com/account.php?id=2335,38,0,2,1,1
https://costa-howe.info/soon-focus-agent,40,1,1,0,0
https://tran.net/night-protect,30,1,1,0,0
https://le.com/century-memory-each,34,1,1,0,0
https://porter-lyons.com/local-almost,37,1,1,0,0
https://williams.com/price,26,1,1,0,0
https://hensley-ryan.com/left-people-relate,43,1,1,0,0
http://cook-allen.org/verify.php?id=9589,40,0,2,1,1
http://leonard-smith.com/verify.php?id=6531,43,0,2,1,1
https://johnson-henry.org/argue-environmental,45,1,1,0,0
https://hicks-weiss.net/allow-forward-very,42,1,1,0,0
https://williams-graves.com/interest-under,42,1,1,0,0
http://mckinney.com/secure.php?id=8905,38,0,2,1,1
https://walker.com/institution-indeed,37,1,1,0,0
http://wong.biz/secure.php?id=1053,34,0,2,1,1
http://morrison.info/update.php?id=6304,39,0,2,1,1
http://lee.com/login.php?id=4920,32,0,2,1,1
http://jones.biz/account.php?id=6573,36,0,2,1,1
https://walters.com/growth-old-quality,38,1,1,0,0
https://davies.com/carry-sure-station,37,1,1,0,0
https://jackson.com/such-law-knowledge,38,1,1,0,0
https://nguyen.com/business-student,35,1,1,0,0
http://miranda.com/login.php?id=6912,36,0,2,1,1
https://ortiz.com/watch-might-account,37,1,1,1,0
http://ramos-lambert.com/secure.php?id=1272,43,0,2,1,1
https://porter.com/add-similar-threat,37,1,1,0,0
http://beck.info/login.php?id=8871,34,0,2,1,1
https://foster.org/go-talk-hour,31,1,1,0,0
https://tran-johnson.com/fight-then-program,43,1,1,0,0
https://campbell.org/represent-live-test,40,1,1,0,0
http://williams-smith.com/verify.php?id=2229,44,0,2,1,1
http://chapman.com/secure.php?id=1096,37,0,2,1,1
http://caldwell-riggs.biz/update.php?id=9341,44,0,2,1,1
https://duran.org/ago-such-find,31,1,1,0,0
https://kelly.info/data-machine,31,1,1,0,0
https://ferguson.com/particularly-soon,38,1,1,0,0
http://gomez.org/update.php?id=1907,35,0,2,1,1
https://dominguez.com/information-address,41,1,1,0,0
https://matthews.com/fight-democratic,37,1,1,0,0
http://reynolds-holmes.com/secure.php?id=6507,45,0,2,1,1
http://weber-guerrero.com/verify.php?id=1046,44,0,2,1,1
https://evans.biz/weight-business,33,1,1,0,0
http://allison-ochoa.com/verify.php?id=8988,43,0,2,1,1
https://griffin.com/support-just-hope,37,1,1,0,0
http://butler-hudson.com/verify.php?id=6016,43,0,2,1,1
https://martin.com/resource-include,35,1,1,0,0
http://pope.org/account.php?id=8761,35,0,2,1,1
https://perez.org/above-establish,33,1,1,0,0
https://walker-delacruz.com/very-movie-light,44,1,1,0,0
http://lester-wood.com/update.php?id=7859,41,0,2,1,1
https://fields.com/major-develop-lead,37,1,1,0,0
http://henderson-smith.com/update.php?id=9947,45,0,2,1,1
https://walker-peterson.com/five-fall-it-behind,47,1,1,0,0
https://cabrera.net/music-purpose,33,1,1,0,0
http://jones-long.com/account.php?id=8247,41,0,2,1,1
http://moyer.com/secure.php?id=3091,35,0,2,1,1
https://pierce.com/huge-season,30,1,1,0,0
http://hull.info/account.php?id=1745,36,0,2,1,1
http://alexander-peck.com/login.php?id=4848,43,0,2,1,1
http://taylor.org/verify.php?id=7779,36,0,2,1,1
http://fields.com/verify.php?id=7717,36,0,2,1,1
http://peterson.com/verify.php?id=3414,38,0,2,1,1
https://mitchell-barnett.com/local-ok-official,46,1,1,0,0
https://johnson-barrett.biz/common-war-speak,44,1,1,0,0
https://rice.net/mention-best,29,1,1,0,0
http://gentry.com/secure.php?id=1510,36,0,2,1,1
http://mills.biz/verify.php?id=7625,35,0,2,1,1
https://keller.org/all-eight-treat-leg,38,1,1,0,0
http://hood.info/secure.php?id=8245,35,0,2,1,1
https://james.com/author-this,29,1,1,0,0
https://richards.info/anyone-just-lot,37,1,1,0,0
https://herrera.com/year-mean-practice,38,1,1,0,0
http://chambers.com/verify.php?id=1461,38,0,2,1,1
https://peterson.net/write-think-or-feel,40,1,1,0,0
http://snow.com/update.php?id=6119,34,0,2,1,1
http://robinson.com/verify.php?id=1230,38,0,2,1,1
http://tucker.com/update.php?id=5902,36,0,2,1,1
http://lara.info/secure.php?id=1546,35,0,2,1,1
https://cooper.biz/control-move-avoid,37,1,1,0,0
https://barry.com/something-remain,34,1,1,0,0
http://armstrong-matthews.com/account.php?id=1534,49,0,2,1,1
https://porter.com/business-pass-take,37,1,1,0,0
http://yoder.net/account.php?id=5128,36,0,2,1,1
http://burke-heath.biz/account.php?id=8827,42,0,2,1,1
https://bailey-hardy.com/physical-tonight,41,1,1,0,0
http://ellis.biz/update.php?id=5349,35,0,2,1,1
https://barnes-hoffman.com/soon-work-charge,43,1,1,0,0
http://weeks-weeks.com/account.php?id=7930,42,0,2,1,1
http://odom.com/update.php?id=7866,34,0,2,1,1
http://jenkins.com/update.php?id=5102,37,0,2,1,1
http://mcdaniel-thompson.com/account.php?id=2899,48,0,2,1,1
http://floyd-larson.com/update.php?id=4257,42,0,2,1,1
https://walker-willis.com/particularly-no,41,1,1,0,0
http://oneill.com/login.php?id=4866,35,0,2,1,1
https://jacobs.biz/those-old-debate,35,1,1,0,0
http://black.net/account.php?id=3102,36,0,2,1,1
http://hernandez.com/verify.php?id=5720,39,0,2,1,1
http://martinez.com/update.php?id=8668,38,0,2,1,1
https://hicks-jones.com/middle-situation,40,1,1,0,0
http://rodriguez.com/login.php?id=3255,38,0,2,1,1
http://west-hall.com/verify.php?id=1841,39,0,2,1,1
http://brown.biz/login.php?id=1200,34,0,2,1,1
http://castro.biz/login.php?id=9618,35,0,2,1,1
http://gray.com/update.php?id=9903,34,0,2,1,1
https://harper-holmes.com/conference,36,1,1,0,0
http://kelly.com/account.php?id=1939,36,0,2,1,1
https://white.com/anyone-represent,34,1,1,0,0
http://webster-garcia.com/secure.php?id=1897,44,0,2,1,1
http://young.biz/secure.php?id=9031,35,0,2,1,1
https://hooper-davis.com/thus-treat-article,43,1,1,0,0
http://holland.info/account.php?id=7971,39,0,2,1,1
http://smith-wilson.com/login.php?id=7771,41,0,2,1,1
http://hall-parker.com/secure.php?id=2612,41,0,2,1,1
https://ford.com/executive-important,36,1,1,0,0
https://jones-garcia.com/want-gas-land,38,1,1,0,0
https://serrano.info/size-keep-away-cup,39,1,1,0,0
https://jones.com/culture-race-side,35,1,1,0,0
http://kerr-davies.net/update.php?id=8752,41,0,2,1,1
http://mccoy.info/verify.php?id=4681,36,0,2,1,1
https://patterson-hudson.biz/necessary-building,47,1,1,0,0
https://morgan-rodriguez.com/way-than-word,42,1,1,0,0
https://daniels.info/do-very-north,34,1,1,0,0
http://williams.com/verify.php?id=3653,38,0,2,1,1
https://baldwin.com/memory-state,32,1,1,0,0
http://nolan-vargas.com/verify.php?id=4652,42,0,2,1,1
http://koch-merritt.net/update.php?id=8710,42,0,2,1,1
https://maddox.biz/likely-somebody,34,1,1,0,0
https://lang.com/budget-together,32,1,1,0,0
https://murphy.info/night-seek-bit,34,1,1,0,0
http://brock.com/verify.php?id=1339,35,0,2,1,1
http://escobar.org/verify.php?id=5961,37,0,2,1,1
http://middleton.info/update.php?id=2288,40,0,2,1,1
http://palmer-wilson.com/login.php?id=7730,42,0,2,1,1
http://wade-archer.net/verify.php?id=3504,41,0,2,1,1
http://buckley.com/update.php?id=9751,37,0,2,1,1
http://wilson.net/account.php?id=9445,37,0,2,1,1
https://brown-jordan.biz/white-development,42,1,1,0,0
https://cooper-perez.com/another-entire,39,1,1,0,0
http://young-yang.com/update.php?id=2786,40,0,2,1,1
http://pittman.com/update.php?id=4114,37,0,2,1,1
http://miller.net/verify.php?id=2584,36,0,2,1,1
http://thompson-parks.net/account.php?id=8019,45,0,2,1,1
http://edwards.net/login.php?id=9363,36,0,2,1,1
http://bell-romero.com/update.php?id=3496,41,0,2,1,1
http://gutierrez.com/login.php?id=3262,38,0,2,1,1
https://jenkins.com/production-skin,35,1,1,0,0
https://mcgrath.net/break-range-nothing,39,1,1,0,0
http://zimmerman.com/verify.php?id=7326,39,0,2,1,1
https://smith.com/security-show,31,1,1,0,0
https://greene-wilson.info/for-help-simple,42,1,1,0,0
https://clark-atkinson.com/seat-fact-per,40,1,1,0,0
https://cherry-frank.com/thus-treatment,39,1,1,0,0
https://crawford-smith.com/baby-mission-early,45,1,1,0,0
https://hernandez.com/play-difficult,36,1,1,0,0
http://griffin-murphy.com/account.php?id=6262,45,0,2,1,1
https://santos.info/process-read-class,38,1,1,0,0
http://terrell.com/update.php?id=7684,37,0,2,1,1
http://smith-wilson.biz/login.php?id=1803,41,0,2,1,1
https://shaffer-ford.com/him-one-difficult,42,1,1,0,0
http://bryant-mason.com/login.php?id=8527,41,0,2,1,1
http://hanna-hernandez.com/secure.php?id=1027,45,0,2,1,1
https://dunn-cummings.com/program-day-most,42,1,1,0,0
https://perry.com/child-item-can,32,1,1,0,0
http://richardson-webster.com/secure.php?id=8489,48,0,2,1,1
https://warren-patel.com/financial-cell-fact,44,1,1,0,0
https://hamilton.com/know-pick-tv,33,1,1,0,0
https://edwards-scott.org/sell-budget-realize,45,1,1,0,0
http://prince.org/secure.php?id=6325,36,0,2,1,1
http://jordan.com/account.php?id=5703,37,0,2,1,1
http://lynch-mitchell.org/update.php?id=3950,44,0,2,1,1
http://myers.info/secure.php?id=6344,36,0,2,1,1
http://myers.net/account.php?id=3143,36,0,2,1,1
https://velez.com/reality-serve-wife,36,1,1,0,0
https://walters-vega.info/writer-church,39,1,1,0,0
https://leon.com/talk-room-theory,33,1,1,0,0
https://rose.com/center-by-take,31,1,1,0,0
http://conway.biz/secure.php?id=1319,36,0,2,1,1
https://pacheco.com/beautiful-gas,33,1,1,0,0
http://gilmore-shaw.org/secure.php?id=7553,42,0,2,1,1
http://hernandez.com/secure.php?id=6194,39,0,2,1,1
http://thornton.com/account.php?id=6890,39,0,2,1,1
http://johnson-adams.org/secure.php?id=9782,43,0,2,1,1
https://adams.biz/career-beautiful,34,1,1,0,0
https://johnston.info/party-his-street,38,1,1,0,0
https://allen.biz/bill-down-behavior,36,1,1,0,0
https://thomas.com/response-million,35,1,1,0,0
http://kelly.com/account.php?id=2188,36,0,2,1,1
https://knight-acosta.info/season-ok-sister,43,1,1,0,0
http://evans.com/login.php?id=6372,34,0,2,1,1
https://hester.com/structure-side,33,1,1,0,0
http://wade.net/update.php?id=3588,34,0,2,1,1
http://martinez.info/update.php?id=1588,39,0,2,1,1
https://scott.net/ago-professional,34,1,1,0,0
https://olson-ross.com/ready-pretty-forget,42,1,1,0,0
http://jones.org/account.php?id=8140,36,0,2,1,1
https://cook.com/involve-prove-eight,36,1,1,0,0
https://burnett-green.com/become-tough-forget,45,1,1,0,0
https://vega-lutz.biz/keep-since-entire,39,1,1,0,0
https://owen.info/week-perform-your,35,1,1,0,0
http://hernandez.com/login.php?id=3223,38,0,2,1,1
http://foster-evans.com/secure.php?id=2494,42,0,2,1,1
http://tucker-ray.com/secure.php?id=5873,40,0,2,1,1
http://hawkins-snyder.net/login.php?id=2796,43,0,2,1,1
https://barnes.com/not-coach-prove,34,1,1,0,0
https://oneal.com/each-to-imagine,33,1,1,0,0
https://stanley.net/force-he-southern,37,1,1,0,0
https://rojas-young.com/western-little-make,43,1,1,0,0
http://jones.biz/update.php?id=4683,35,0,2,1,1
https://petersen.org/worker-general-cost,40,1,1,0,0
http://torres-kim.biz/secure.php?id=8238,40,0,2,1,1
http://herrera.biz/account.php?id=2548,38,0,2,1,1
https://ortiz.com/key-force-attention,37,1,1,0,0
https://roberts.com/drive-experience,36,1,1,0,0
https://green-dickson.org/let-change-old,40,1,1,0,0
http://johnson.com/login.php?id=5458,36,0,2,1,1
https://walker.net/choose-region,32,1,1,0,0
https://griffin.com/bill-detail-bad,35,1,1,0,0
http://brown.com/update.php?id=9025,35,0,2,1,1
https://larson-wilkerson.net/at-among-worker,44,1,1,0,0
http://tran-powers.com/verify.php?id=1243,41,0,2,1,1
https://jacobs.com/daughter-interest,36,1,1,0,0
https://richards-mcfarland.com/year-street-your,47,1,1,0,0
http://estrada.org/account.php?id=2958,38,0,2,1,1
http://greer.info/update.php?id=9313,36,0,2,1,1
https://bennett.net/none-city-pressure,38,1,1,0,0
http://harrison.org/verify.php?id=2169,38,0,2,1,1
https://klein.com/camera-resource,33,1,1,0,0
https://johnson.org/edge-collection,35,1,1,0,0
https://watts.com/hit-also-for,30,1,1,0,0
http://york.com/update.php?id=7232,34,0,2,1,1
https://willis.com/radio-thus-high,34,1,1,0,0
https://garcia.com/believe-from-wish,36,1,1,0,0
https://jackson.com/wide-indicate-shake,39,1,1,0,0
http://johnson-robinson.biz/secure.php?id=9725,46,0,2,1,1
http://brown.com/account.php?id=2063,36,0,2,1,1
http://sanders.com/account.php?id=8972,38,0,2,1,1
https://barton.net/citizen-upon,31,1,1,0,0
https://stewart-parsons.com/admit-safe-key,42,1,1,0,0
http://owens.com/verify.php?id=5186,35,0,2,1,1
https://kelly-mclean.com/professor-coach-nor,44,1,1,0,0
https://turner.com/discussion-value,35,1,1,0,0
http://wallace.com/update.php?id=4522,37,0,2,1,1
https://cook.org/break-lot-hospital,35,1,1,0,0
https://peterson.com/pretty-drop-exactly,40,1,1,0,0
http://king.net/update.php?id=1674,34,0,2,1,1
http://wells-ramirez.com/verify.php?id=1043,43,0,2,1,1
https://davis-smith.com/stop-western-guess,42,1,1,0,0
https://welch-turner.net/hand-ten-short-look,44,1,1,0,0
https://griffith.com/family-listen-wife,39,1,1,0,0
https://warner.net/game-air-similar,35,1,1,0,0
http://watson.com/account.php?id=8056,37,0,2,1,1
http://phillips.com/account.php?id=1153,39,0,2,1,1
http://mcgee.com/verify.php?id=8172,35,0,2,1,1
https://simon-brown.info/season-rock-later,42,1,1,0,0
http://mendoza.com/verify.php?id=4261,37,0,2,1,1
http://garcia.com/secure.php?id=2204,36,0,2,1,1
http://martin.com/secure.php?id=2293,36,0,2,1,1
http://rodriguez-hernandez.com/account.php?id=9071,50,0,2,1,1
http://davenport-miller.com/verify.php?id=9176,46,0,2,1,1
http://woods.org/verify.php?id=6813,35,0,2,1,1
http://banks-wade.com/update.php?id=8973,40,0,2,1,1
https://campos-sutton.info/station-work-onto,44,1,1,0,0
http://peters.com/login.php?id=7824,35,0,2,1,1
https://wilson.com/citizen-officer-at,37,1,1,0,0
http://miller.com/login.php?id=3067,35,0,2,1,1
http://miller.com/verify.php?id=7511,36,0,2,1,1
http://york.com/secure.php?id=4595,34,0,2,1,1
https://berry.com/at-occur-apply,32,1,1,0,0
https://johnson.com/rise-culture-smile,38,1,1,0,0
https://moore-hall.net/control-early-begin,42,1,1,0,0
http://thompson.info/login.php?id=4954,38,0,2,1,1
https://hansen.com/product-cover,32,1,1,0,0
https://anderson-carter.biz/light-drug-then,43,1,1,0,0
https://bell-bowen.com/drop-give-nothing,40,1,1,0,0
https://hall.com/become,23,1,1,0,0
http://chandler-heath.org/login.php?id=1058,43,0,2,1,1
http://young-owens.net/secure.php?id=9410,41,0,2,1,1
https://williamson-craig.com/never-someone,42,1,1,0,0
http://robertson.com/account.php?id=4898,40,0,2,1,1
http://ruiz.net/update.php?id=6925,34,0,2,1,1
http://wright.com/account.php?id=1854,37,0,2,1,1
http://barrett.com/update.php?id=2391,37,0,2,1,1
https://keller.com/knowledge-rock-now,37,1,1,0,0
https://melendez-white.info/there-trip-project,46,1,1,0,0
http://norman-harrison.biz/verify.php?id=7755,45,0,2,1,1
https://blackburn.info/job-hold-game,36,1,1,0,0
http://romero.net/login.php?id=6085,35,0,2,1,1
http://kennedy.net/login.php?id=6050,36,0,2,1,1
http://miller.com/verify.php?id=9348,36,0,2,1,1
http://price.net/account.php?id=6139,36,0,2,1,1
http://sweeney.info/login.php?id=6850,37,0,2,1,1
http://kelley-allen.com/update.php?id=5442,42,0,2,1,1
https://murphy.com/have-often-area,34,1,1,0,0
https://carroll.com/involve-build-coach,39,1,1,0,0
http://smith-ramsey.net/secure.php?id=9476,42,0,2,1,1
http://turner.com/update.php?id=3513,36,0,2,1,1
http://harris.net/login.php?id=2070,35,0,2,1,1
http://collins.com/login.php?id=2232,36,0,2,1,1
http://logan.com/verify.php?id=4505,35,0,2,1,1
http://fletcher.info/login.php?id=2776,38,0,2,1,1
http://jones.com/login.php?id=7464,34,0,2,1,1
http://knight-nielsen.com/login.php?id=9266,43,0,2,1,1
http://howard-johnston.com/update.php?id=7044,45,0,2,1,1
https://charles.biz/either-again,32,1,1,0,0
http://wagner-larson.com/update.php?id=7873,43,0,2,1,1
http://flores-conrad.net/account.php?id=7658,44,0,2,1,1
http://cook.org/verify.php?id=6967,34,0,2,1,1
http://brown-harris.com/verify.php?id=1641,42,0,2,1,1
http://thompson.net/login.php?id=5564,37,0,2,1,1
http://osborne.net/secure.php?id=6727,37,0,2,1,1
https://bass.com/name-big-drug-own,34,1,1,0,0
https://alexander-duran.com/race-despite-policy,47,1,1,0,0
https://smith-reed.com/sound-necessary,38,1,1,0,0
http://brown.com/verify.php?id=6096,35,0,2,1,1
http://watson.com/login.php?id=8673,35,0,2,1,1
http://simmons.org/account.php?id=4335,38,0,2,1,1
http://brandt.com/account.php?id=8491,37,0,2,1,1
http://hernandez.biz/account.php?id=6873,40,0,2,1,1
https://lee-patterson.com/form-hard-baby,40,1,1,0,0
https://strickland.com/voice-pull-decide,40,1,1,0,0
http://smith.com/account.php?id=3647,36,0,2,1,1
http://mills-brown.com/secure.php?id=4833,41,0,2,1,1
https://ford.com/book-door-program,34,1,1,0,0
https://mccormick.com/single-issue,34,1,1,0,0
https://taylor.com/allow-medical-sign,37,1,1,0,0
http://freeman-ibarra.biz/secure.php?id=6582,44,0,2,1,1
http://bell.org/account.php?id=8273,35,0,2,1,1
http://holloway-conrad.biz/update.php?id=9626,45,0,2,1,1
https://romero.com/coach-candidate,34,1,1,0,0
http://cox-dean.com/login.php?id=2479,37,0,2,1,1
http://clark.org/account.php?id=9318,36,0,2,1,1
https://mccormick-williams.info/book-someone-fish,49,1,1,0,0
http://sims.com/verify.php?id=8088,34,0,2,1,1
http://cruz.org/login.php?id=6374,33,0,2,1,1
https://wright.com/north-receive,32,1,1,0,0
http://sullivan-anthony.com/update.php?id=5119,46,0,2,1,1
http://frank.com/secure.php?id=7947,35,0,2,1,1
https://taylor.com/laugh-sister-author,38,1,1,0,0
https://davis.com/have-take-maybe,33,1,1,0,0
https://decker.org/establish-big,32,1,1,0,0
https://ryan-becker.com/value-part-work,39,1,1,0,0
http://galvan.com/verify.php?id=8538,36,0,2,1,1
http://roach.com/verify.php?id=9288,35,0,2,1,1
http://mcdonald-michael.com/secure.php?id=8460,46,0,2,1,1
http://little.com/update.php?id=5678,36,0,2,1,1
http://henderson.biz/login.php?id=4164,38,0,2,1,1
http://bates-wheeler.info/login.php?id=1993,43,0,2,1,1
https://lucero-thompson.info/mind-senior-old,44,1,1,0,0
http://valdez.com/update.php?id=4397,36,0,2,1,1
http://johnson-williams.com/secure.php?id=9900,46,0,2,1,1
https://brown-osborne.com/data-stop-chance,42,1,1,0,0
https://moore-robinson.com/history-first-drop,45,1,1,0,0
https://patterson.biz/cover-because-live,40,1,1,0,0
http://fox.com/verify.php?id=4271,33,0,2,1,1
http://jensen.com/account.php?id=4460,37,0,2,1,1
https://pacheco.biz/wife-single-hit,35,1,1,0,0
https://chan-jacobson.org/model-result-three,44,1,1,0,0
http://meza.org/login.php?id=4637,33,0,2,1,1
https://decker.info/mouth-challenge,35,1,1,0,0
https://smith-benson.biz/general-dinner,39,1,1,0,0
https://miller.org/summer-list-even,35,1,1,0,0
http://jones-salinas.com/account.php?id=9817,44,0,2,1,1
http://rodriguez-schaefer.com/login.php?id=9032,47,0,2,1,1
http://gould.net/account.php?id=2127,36,0,2,1,1
http://sims.info/account.php?id=4893,36,0,2,1,1
https://johnson.net/buy-everyone-whose,38,1,1,0,0
https://kelley.org/however-run-home,35,1,1,0,0
https://gonzalez-dunn.info/want-force-coach,43,1,1,0,0
http://clayton-daniels.org/account.php?id=1659,46,0,2,1,1
https://baker.com/adult-concern-easy,36,1,1,0,0
http://duarte-diaz.com/verify.php?id=3535,41,0,2,1,1
https://liu.com/film-in-white,29,1,1,0,0
http://holmes.org/account.php?id=9201,37,0,2,1,1
https://turner.com/myself-contain,33,1,1,0,0
https://johnson-park.com/author-shake,37,1,1,0,0
https://cruz.biz/for-out-road-school,36,1,1,0,0
http://phillips.com/account.php?id=1536,39,0,2,1,1
https://villegas.com/now-nearly-answer,38,1,1,0,0
https://strong.com/various-decision,35,1,1,0,0
http://oconnor.com/login.php?id=2163,36,0,2,1,1
http://brown-cervantes.biz/secure.php?id=7038,45,0,2,1,1
http://jackson.info/login.php?id=1828,37,0,2,1,1
https://clark-smith.biz/ok-soldier-create,41,1,1,0,0
https://ayala.info/director-ground,34,1,1,0,0
http://thomas.com/account.php?id=2713,37,0,2,1,1
https://smith-hoffman.net/response-admit-vote,45,1,1,0,0
http://nielsen-johnston.org/verify.php?id=6107,46,0,2,1,1
https://santos-torres.com/against-sure,38,1,1,0,0
http://mendoza.org/secure.php?id=1634,37,0,2,1,1
